CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
32907	32908	1016	0.7785	-0.003
32908	33215	1016	0.7207	-18.036
32908	33230	1016	0.7102	-19.035
32907	33230	1016	0.8093	-19.038
33173	33230	1016	0.7413	-3.003
33215	33230	1016	0.8645	-0.999
32907	33173	1016	0.8105	-16.035
33173	33215	1016	0.8248	-2.004
32907	33215	1016	0.9073	-18.039
24924	24937	1017	0.8444	-1.004
24937	24948	1017	0.7128	1653.834
24924	24948	1017	0.7072	1652.83
8839	8861	1018	0.943	-1.008
5322	5329	1019	0.8265	-0.999
26240	26255	1020	0.9796	-0.998
16589	16622	1021	0.8793	-1.002
14562	14578	1023	0.7284	-1.023
19193	19220	1024	0.8193	-1.005
5976	5997	1025	0.8359	-1.008
25622	25642	1026	0.8602	-1.008
23724	23763	1027	0.8925	-1.005
32965	33001	1028	0.8037	-1.992
32941	32965	1028	0.7598	-1939.943
32941	33973	1028	0.9744	-46.018
32941	33986	1028	0.7541	-47.016
33973	33986	1028	0.9813	-0.998
33973	34014	1028	0.8273	-1.976
33986	34014	1028	0.8835	-0.978
7262	7276	1029	0.8977	-1.0
39806	39811	1030	0.9009	-1.005
39811	39813	1030	0.8633	-1.011
39806	39813	1030	0.8751	-2.016
21427	21468	1031	0.9206	-1.004
7241	7250	1032	0.9015	-1.0
3009	3010	1033	0.8041	-0.003
11865	15406	1034	0.7147	-99.986
15406	15436	1034	0.9416	-1.0
6825	6853	1035	0.9574	-1.011
4876	4893	1036	0.9583	-0.996
5304	5325	1036	0.9163	-1.002
4893	5325	1036	0.7187	-37.95
6309	6321	1037	0.9425	-1.002
12182	12208	1038	0.9296	-0.999
12208	12328	1038	0.7718	-4.005
12288	12343	1038	0.7778	-2.013
12328	12343	1038	0.8357	-1.005
12288	12328	1038	0.901	-1.008
29584	29610	1039	0.9207	-1.004
29607	29610	1039	0.7743	-0.018
29584	29607	1039	0.7953	-0.986
16593	16627	1040	0.9669	-0.999
17459	17478	1041	0.9489	-0.996
6876	6883	1042	0.9443	-1.008
16398	16423	1043	0.9843	-1.002
16742	16798	1044	0.9341	-2.007
16746	16798	1044	0.8159	-2.001
16771	16798	1044	0.9332	-1.008
16772	16798	1044	0.8309	-1.005
16742	16772	1044	0.8496	-1.002
16746	16772	1044	0.8248	-0.996
16771	16772	1044	0.8315	-0.003
16742	16771	1044	0.9377	-0.999
16746	16771	1044	0.8221	-0.993
16742	16746	1044	0.8477	-0.006
30939	30964	1045	0.8608	-2.01
30951	30964	1045	0.8091	-1.017
30952	30964	1045	0.8657	-1.008
30939	30951	1045	0.8116	-0.993
30939	30952	1045	0.852	-1.002
30951	30952	1045	0.774	-0.009
4685	4701	1046	0.7034	-1.002
4685	6278	1046	0.737	-100.029
6278	6294	1046	0.9627	-1.002
25190	25210	1047	0.956	-1.002
29208	29232	1048	0.8172	-1.011
29230	29232	1048	0.8459	-0.006
29232	29244	1048	0.8551	-1.002
29208	29230	1048	0.9669	-1.005
29230	29244	1048	0.9625	-1.008
29208	29244	1048	0.9413	-2.013
7635	7654	1049	0.9817	-0.996
7248	7257	1050	0.9061	-1.002
15027	15072	1051	0.789	-1388.688
15052	15072	1051	0.7758	-1.048
27894	27916	1052	0.9314	-1.002
6823	6852	1053	0.9498	-0.969
2323	2338	1054	0.9428	-1.005
2323	16101	1054	0.7191	-0.002
33611	33627	1055	0.896	-1.008
37747	37765	1056	0.9133	-1.002
37765	37911	1056	0.8151	-15.002
37765	37919	1056	0.8769	-15.994
37765	37920	1056	0.8505	-15.996
37747	37920	1056	0.8231	-16.998
37911	37920	1056	0.8654	-0.994
37919	37920	1056	0.8663	-0.002
37747	37911	1056	0.8522	-16.004
37911	37919	1056	0.9679	-0.992
37747	37919	1056	0.7962	-16.996
8345	8377	1057	0.9661	-1.005
768	8932	1058	0.7181	-1.003
8894	8932	1058	0.9574	-1.002
768	8894	1058	0.7246	-0.001
26440	26463	1059	0.8995	-1.0
6297	6319	1060	0.9363	-1.008
20529	20573	1061	0.8635	-0.998
12624	12625	1062	0.8092	0.003
12624	12662	1062	0.8429	-0.999
12624	12663	1062	0.8062	-1.002
12624	12680	1062	0.7822	-2.01
12624	12682	1062	0.8368	-2.016
12625	12662	1062	0.8384	-1.002
12662	12663	1062	0.8225	-0.003
12662	12680	1062	0.847	-1.011
12662	12682	1062	0.8574	-1.017
12625	12682	1062	0.8144	-2.019
12663	12682	1062	0.8075	-1.014
12680	12682	1062	0.8479	-0.006
12625	12680	1062	0.9061	-2.013
12663	12680	1062	0.8977	-1.008
12625	12663	1062	0.9066	-1.005
8326	8347	1063	0.9387	-0.999
16023	16056	1064	0.9467	-1.0
11388	16023	1064	0.8939	-128.094
3458	3467	1065	0.8029	-1.008
3467	3477	1065	0.7673	-1.02
3458	3477	1065	0.8581	-2.028
4469	4484	1066	0.9309	-1.005
18409	18425	1067	0.8993	-0.978
18425	18461	1067	0.9369	-0.999
18425	18834	1067	0.8615	-18.039
18425	19398	1067	0.7045	-41.028
18461	19419	1067	0.7108	-41.031
19398	19419	1067	0.8587	-1.002
18409	18461	1067	0.8067	-1.977
18461	18834	1067	0.9015	-17.04
11715	11748	1068	0.9595	-1.008
1315	1470	1068	0.7741	-15.993
1315	11715	1068	0.7069	0.016
6052	6070	1069	0.902	-0.999
6052	6371	1069	0.7892	-15.99
6371	6395	1069	0.9083	-0.999
6371	6419	1069	0.8404	-2.007
6395	6419	1069	0.879	-1.008
6070	6395	1069	0.8269	-15.99
7342	7367	1070	0.9521	-0.999
10973	10997	1071	0.9078	-0.996
29503	29504	1072	0.7339	0.006
29494	29504	1072	0.8113	-1.002
29504	29522	1072	0.8343	-1.014
26961	26962	1073	0.8235	0.0
26962	26977	1073	0.9066	-0.993
26961	26977	1073	0.8262	-0.993
3166	3178	1074	0.9334	-1.005
16334	16375	1075	0.9365	-1.002
16375	17576	1075	0.7049	-27.996
2416	16375	1075	0.7088	-1.003
2416	16334	1075	0.7458	-0.001
16334	18698	1075	0.7913	-57.024
19162	19192	1076	0.9357	-1.002
24263	24264	1077	0.7261	-0.012
24263	24272	1077	0.8097	-1.016
24264	24272	1077	0.805	-1.004
17075	17095	1078	0.8708	-720.368
17095	32444	1078	0.7096	2.009
17095	32459	1078	0.7226	1.013
17095	32476	1078	0.7336	0.014
32252	32292	1078	0.7004	-2.028
32292	32300	1078	0.8894	-1.026
32292	32320	1078	0.7636	-2.031
32300	32320	1078	0.9323	-1.005
32443	32444	1078	0.7663	-0.009
32444	32458	1078	0.7918	-0.987
32444	32459	1078	0.9546	-0.996
32444	32476	1078	0.9534	-1.995
32444	32491	1078	0.7461	-3.03
17075	17097	1078	0.7211	-720.364
17075	32476	1078	0.7029	-720.354
32443	32476	1078	0.7699	-2.004
32458	32476	1078	0.813	-1.008
32459	32476	1078	0.9745	-0.999
32476	32491	1078	0.7914	-1.035
32252	32459	1078	0.7497	-15.99
32443	32459	1078	0.7724	-1.005
32458	32459	1078	0.8135	-0.009
32459	32491	1078	0.7329	-2.034
32443	32458	1078	0.82	-0.996
9826	9839	1079	0.9278	-1.0
31900	31920	1080	0.8954	-0.999
23691	23734	1081	0.9412	-1.01
17528	17569	1082	0.8852	-1.002
14540	14573	1083	0.7906	-1.016
19242	19243	1084	0.8602	0.0
24452	24465	1085	0.7548	1637.802
24463	24465	1085	0.8294	-0.006
24465	24814	1085	0.7861	-10.986
24452	24814	1085	0.7079	1626.816
24463	24814	1085	0.7422	-10.992
24452	24463	1085	0.8988	1637.808
17243	17246	1086	0.9366	-0.006
17246	17283	1086	0.9584	-1.0
17243	17283	1086	0.9301	-1.006
39509	39510	1087	0.7563	-0.048
3666	3676	1088	0.9357	-1.005
13034	13049	1089	0.8498	-1.002
1078	1086	1090	0.8481	-0.945
1086	10491	1090	0.7268	0.993
1086	10492	1090	0.7882	0.993
1086	10515	1090	0.8533	0.001
1078	10492	1090	0.7705	0.048
10491	10492	1090	0.8596	0.0
10492	10515	1090	0.8614	-0.992
1078	10491	1090	0.7009	0.048
1078	10515	1090	0.762	-0.944
10491	10515	1090	0.7927	-0.992
30214	30250	1091	0.9568	-1.006
30214	30461	1091	0.8039	-9.04
30461	30494	1091	0.9435	-1.006
30250	30494	1091	0.8488	-9.04
9173	9425	1092	0.7633	-15.972
9186	9425	1092	0.7602	-14.972
9425	9445	1092	0.946	-1.008
3121	9425	1092	0.787	-14.971
9173	9186	1092	0.9869	-1.0
9173	9445	1092	0.7641	-16.98
3121	9173	1092	0.8184	1.0
3121	9186	1092	0.8144	0.0
3121	9445	1092	0.7721	-15.979
9186	9445	1092	0.7623	-15.98
8698	9445	1092	0.701	-54.924
8698	8727	1092	0.9712	-1.0
5641	5842	1093	0.9028	-14.016
5673	5842	1093	0.8207	-12.028
5842	5851	1093	0.9592	-1.004
5641	5660	1093	0.8185	-1.0
5660	5851	1093	0.7733	-14.02
5641	5851	1093	0.8112	-15.02
5673	5851	1093	0.7202	-13.032
5686	5851	1093	0.7993	-12.04
5641	5673	1093	0.7812	-1.988
5673	5686	1093	0.8318	-0.992
7387	7409	1094	0.8664	-1.005
7387	7425	1094	0.8596	-2.004
7409	7425	1094	0.868	-0.999
11872	11900	1095	0.8053	-0.993
11900	11917	1095	0.8794	-0.99
11900	11951	1095	0.8461	-1.998
11917	11951	1095	0.9569	-1.008
5819	5823	1096	0.8568	-0.988
8348	8371	1097	0.8636	-0.864
8348	8378	1097	0.9	-1.023
8348	8388	1097	0.7601	-1.872
8371	8378	1097	0.8477	-0.159
8371	8388	1097	0.9286	-1.008
8378	8388	1097	0.7683	-0.849
3366	3381	1098	0.9311	-1.008
19772	19805	1099	0.8808	-1.996
19787	19805	1099	0.8703	-0.996
19805	19821	1099	0.8996	-1.0
19772	19787	1099	0.9709	-1.0
19772	19821	1099	0.7348	-2.996
19787	19821	1099	0.7417	-1.996
1216	1225	1100	0.8399	-1.024
2901	2910	1101	0.7837	484.235
32395	32803	1102	0.9555	-18.022
32405	32803	1102	0.9521	-17.012
32395	32405	1102	0.9742	-1.01
9030	9050	1103	0.7699	-0.99
9050	9051	1103	0.7388	0.0
9050	9073	1103	0.7224	-1.002
8621	8979	1103	0.8154	-15.987
8979	9005	1103	0.9535	-1.005
8979	9030	1103	0.8421	-1.995
8621	9005	1103	0.7864	-16.992
9005	9030	1103	0.9132	-0.99
9051	9073	1103	0.8693	-1.002
8621	9030	1103	0.7266	-17.982
3644	3659	1104	0.7084	-1000.573
24204	24232	1105	0.8047	-1.002
27223	27264	1106	0.7848	-2.019
35517	39920	1107	0.721	-0.012
35533	39920	1107	0.7823	1.992
33673	39920	1107	0.7548	-1182.681
33664	33688	1107	0.9057	-2.004
33673	33688	1107	0.9626	-0.987
33688	33865	1107	0.8672	-15.027
33688	33879	1107	0.9141	-16.026
33688	35533	1107	0.7599	-1183.686
35517	35533	1107	0.8923	-2.004
33664	35517	1107	0.7125	-1183.686
33673	35517	1107	0.7241	-1182.669
33865	35517	1107	0.7085	-1166.655
33879	35517	1107	0.7181	-1165.656
33664	33673	1107	0.9443	-1.017
33664	33865	1107	0.8962	-17.031
33664	33879	1107	0.9104	-18.03
33664	35533	1107	0.7558	-1185.689
27897	27944	1107	0.9743	-1.008
27944	33879	1107	0.7089	-1219.492
33673	33865	1107	0.9095	-16.014
33673	33879	1107	0.9388	-17.013
33673	35533	1107	0.7769	-1184.673
27897	33865	1107	0.7037	-1219.501
27897	33879	1107	0.7137	-1220.5
33865	35533	1107	0.7775	-1168.659
33879	35533	1107	0.8052	-1167.66
33865	33879	1107	0.9357	-0.999
16410	16446	1108	0.9014	-1424.262
16446	16461	1108	0.9477	-1.004
14129	16446	1108	0.715	-128.092
6846	16446	1108	0.7693	-0.004
6861	16446	1108	0.7151	1.0
14102	29776	1108	0.7209	-1.009
14129	29776	1108	0.7195	-0.005
16410	16461	1108	0.886	-1425.266
6846	16461	1108	0.7518	-1.008
6861	16461	1108	0.7246	-0.003
6846	16410	1108	0.7065	1424.257
14102	14129	1108	0.9757	-1.004
6846	6861	1108	0.8631	-1.005
8858	8886	1109	0.934	-0.998
23396	23423	1110	0.8008	-0.969
23423	23459	1110	0.8072	-1.002
16596	16624	1111	0.9475	-0.996
16596	16658	1111	0.773	-1.977
16624	16658	1111	0.8281	-0.981
16835	16862	1112	0.8316	-1.002
12121	12148	1113	0.9095	-1305.714
17140	17799	1114	0.8714	-17.028
17189	17799	1114	0.8423	-16.014
17140	17189	1114	0.9676	-1.014
14169	14186	1115	0.9558	-1.005
1321	1325	1116	0.9218	-1.002
1319	1321	1116	0.8052	-1.017
33782	33792	1117	0.7058	-2.01
33790	33792	1117	0.9241	-1.02
33792	33802	1117	0.8981	-1.005
33790	33802	1117	0.8808	-2.025
13109	13129	1118	0.8958	-1.005
3019	3031	1119	0.9005	-1.0
27938	27949	1120	0.9056	-0.984
23881	23912	1121	0.911	-0.999
23912	23926	1121	0.9149	-1.005
23881	23926	1121	0.8646	-2.004
21619	28566	1122	0.7287	-315.099
28566	28587	1122	0.9142	-1.005
21604	21619	1122	0.9102	-1.005
393	396	1123	0.7227	-0.99
391	393	1123	0.7104	-1.053
13896	13897	1124	0.811	-0.003
13896	13926	1124	0.8318	-1.011
13897	34851	1124	0.7287	0.01
13926	34851	1124	0.7413	1.018
34840	34851	1124	0.9754	-0.994
34851	34854	1124	0.8533	-0.006
34851	34865	1124	0.9025	-1.0
13897	13926	1124	0.9609	-1.008
13897	34840	1124	0.7069	1.004
13926	34840	1124	0.7094	2.012
13926	34865	1124	0.7052	0.018
34840	34854	1124	0.8428	-1.0
34840	34865	1124	0.9021	-1.994
34854	34865	1124	0.8256	-0.994
23339	23387	1125	0.8655	-1.998
23355	23387	1125	0.8957	-1.002
23339	23355	1125	0.8959	-0.996
23316	23339	1125	0.8163	-1.125
26418	26444	1126	0.9528	-0.998
38914	38916	1127	0.8135	-0.972
36783	36792	1128	0.8635	-0.996
36777	36783	1128	0.8758	-0.996
16795	16818	1129	0.7873	-1.002
16796	16818	1129	0.8371	-0.996
16795	16796	1129	0.8596	-0.006
6588	6601	1130	0.7702	-1.0
8840	8870	1131	0.9603	-1.005
8840	8895	1131	0.93	-2.004
8870	8895	1131	0.9611	-0.999
15143	15200	1132	0.9279	-1.995
15179	15200	1132	0.9226	-0.993
15143	15179	1132	0.9577	-1.002
19315	19363	1133	0.9571	-1.0
32388	32407	1134	0.8713	-2.001
32389	32407	1134	0.9481	-1.995
32398	32407	1134	0.8263	-1.011
32399	32407	1134	0.9647	-1.008
32388	32398	1134	0.9123	-0.99
32389	32398	1134	0.8286	-0.984
32398	32399	1134	0.8629	-0.003
32388	32389	1134	0.8764	-0.006
32389	32399	1134	0.9606	-0.987
32388	32399	1134	0.9028	-0.993
15906	15923	1135	0.9343	-1.005
18955	18967	1136	0.8847	-1.03
18955	18986	1136	0.9116	-2.02
9728	18955	1136	0.7111	0.01
9737	18955	1136	0.7603	1.012
9728	9737	1136	0.8093	-1.002
9737	18967	1136	0.7645	-0.018
9737	18986	1136	0.7408	-1.008
18967	18986	1136	0.8881	-0.99
8798	8803	1137	0.7302	-0.996
14768	14812	1138	0.9213	-1.008
33821	33851	1139	0.8178	-0.992
11424	11455	1140	0.7858	-1.002
19366	19397	1141	0.9556	-1.0
9278	9306	1142	0.9629	-1.005
6455	6473	1143	0.9645	-1.004
6473	6479	1143	0.8411	-0.992
6412	6433	1143	0.7764	-0.984
6433	6463	1143	0.9714	-1.008
6412	6446	1143	0.7422	-1.176
6455	6479	1143	0.83	-1.996
6463	6479	1143	0.7062	-564.322
22552	22600	1144	0.9461	-1.004
4756	4775	1145	0.8331	-1057.048
20115	20140	1146	0.8621	-0.993
20115	20162	1146	0.8207	-1.998
20140	20162	1146	0.8519	-1.005
19869	19885	1147	0.9471	-0.996
16325	16376	1148	0.9341	-1.002
5239	5250	1149	0.8605	-0.972
5250	5269	1149	0.7594	-0.981
32855	32870	1150	0.7555	-1.008
32867	32870	1150	0.7112	-0.027
32855	32856	1150	0.7424	0.006
32856	32867	1150	0.8879	-0.987
32855	32867	1150	0.7507	-0.981
33290	33300	1151	0.9108	-1.004
33290	33310	1151	0.7978	-1.98
33300	33310	1151	0.7964	-0.976
4598	4618	1152	0.9427	-1.008
33619	33632	1153	0.7505	-0.96
33632	33643	1153	0.7796	-1.025
33619	33643	1153	0.7755	-1.985
33609	33619	1153	0.7317	-0.995
26130	26176	1154	0.9059	-2.016
26147	26176	1154	0.8997	-1.014
26176	26426	1154	0.7272	-15.015
26176	26438	1154	0.7429	-16.026
26130	26147	1154	0.902	-1.002
26426	26438	1154	0.9603	-1.011
23499	23518	1155	0.9231	-1.008
13872	13898	1156	0.9609	-1.002
14307	14337	1157	0.7878	-1.012
10184	10202	1158	0.9632	-1.002
24358	24395	1159	0.9421	-1.01
23368	23449	1160	0.8228	-1.992
23407	23449	1160	0.855	-0.992
23368	23407	1160	0.9661	-1.0
18325	18355	1161	0.9451	-1.008
18503	18520	1162	0.7353	736.398
18520	18564	1162	0.7185	-0.994
18503	18553	1162	0.7549	-1.983
9497	9526	1163	0.7765	-1.048
9497	19657	1163	0.8902	-271.934
10598	10622	1164	0.9351	-1.005
14149	14188	1165	0.9325	-1.008
14149	14538	1165	0.7398	-12.976
14538	14570	1165	0.9281	-0.996
14188	14570	1165	0.734	-12.964
24886	24900	1166	0.9049	-0.992
13968	13987	1167	0.9176	-1.005
23112	23133	1168	0.9542	-0.993
23133	23166	1168	0.8949	-1.02
23112	23166	1168	0.8724	-2.013
20416	20457	1169	0.9433	-0.998
24003	24030	1170	0.9081	-1.004
23493	24003	1170	0.8583	-13.99
23517	24030	1170	0.8814	-13.986
23493	23517	1170	0.8941	-1.008
33843	33863	1171	0.8569	-0.96
33843	33872	1171	0.823	-1.977
33843	34081	1171	0.7795	-16.989
33843	34847	1171	0.7477	-79.98
33843	34859	1171	0.7265	-80.964
34847	34859	1171	0.8833	-0.984
34859	34870	1171	0.8538	-0.978
33863	34859	1171	0.7063	-80.004
34847	34870	1171	0.8517	-1.962
33863	34847	1171	0.7352	-79.02
33872	34847	1171	0.7327	-78.003
34081	34847	1171	0.7386	-62.991
33863	34081	1171	0.9194	-16.029
33872	34081	1171	0.9067	-15.012
34081	34870	1171	0.7402	-64.953
33863	33872	1171	0.9001	-1.017
33872	34870	1171	0.7873	-79.965
33863	34870	1171	0.7412	-80.982
2702	2717	1172	0.8914	-1.002
2702	4500	1172	0.701	-128.091
2702	17206	1172	0.7361	-0.002
2702	17258	1172	0.7486	-1.012
17206	17258	1172	0.9447	-1.01
8533	8558	1173	0.9267	-1.005
24716	24740	1174	0.8825	-1.012
24716	24762	1174	0.7829	-2.016
24740	24762	1174	0.8628	-1.004
17938	17977	1175	0.7278	-2.0
14413	14453	1176	0.9642	-1.004
18157	18171	1177	0.7853	-1.014
38154	38155	1178	0.8294	-0.012
3938	3964	1179	0.9478	-1.005
32102	32115	1180	0.9795	-0.999
32115	32116	1180	0.8436	0.006
32115	32133	1180	0.8874	-1.002
32102	32116	1180	0.8369	-0.993
32116	32133	1180	0.7925	-1.008
32102	32133	1180	0.9506	-2.001
23132	23163	1181	0.8716	-1.002
23374	23401	1182	0.9199	-1.008
12311	12349	1183	0.9138	-0.996
37098	37108	1184	0.7363	-1.008
23127	23149	1185	0.8272	-1.002
23084	23127	1185	0.8587	-1.992
23108	23127	1185	0.8251	-0.987
23084	23108	1185	0.9825	-1.005
7630	8737	1186	0.7151	-58.008
7630	7653	1186	0.9509	-1.005
14479	15166	1187	0.7556	-17.028
4174	4193	1188	0.9774	-0.999
32697	32840	1189	0.7267	-9.018
32816	32840	1189	0.881	-0.987
32815	32816	1189	0.7105	-0.018
12406	12433	1190	0.8889	-0.996
12390	12406	1190	0.8098	-1.029
12364	12390	1190	0.8933	-1.023
730	739	1191	0.9887	-1.002
730	8672	1191	0.7953	0.002
739	8672	1191	0.798	1.004
26896	26919	1192	0.8146	-1.984
15498	15540	1193	0.8509	-2.012
15525	15540	1193	0.9729	-1.008
15498	15525	1193	0.8857	-1.004
19343	19372	1194	0.9479	-1.011
19343	19400	1194	0.9003	-2.01
19372	19400	1194	0.9493	-0.999
6414	19400	1194	0.7034	-0.997
6414	19372	1194	0.7019	0.002
6401	6414	1194	0.9819	-1.004
6700	6739	1195	0.8671	-0.994
15660	15692	1196	0.9641	-1.005
4055	4077	1197	0.9043	-1.005
3678	3908	1198	0.7527	-21.981
3908	3932	1198	0.958	-1.002
3678	3932	1198	0.7377	-22.983
3678	19440	1198	0.7379	-0.002
3678	19482	1198	0.756	-1.002
19440	19482	1198	0.9578	-1.0
33502	33520	1199	0.9664	-0.996
34337	34346	1200	0.9269	-1.008
34337	34360	1200	0.9065	-2.001
34346	34360	1200	0.9121	-0.993
34346	34375	1200	0.7285	-1.98
34360	34375	1200	0.811	-0.987
29292	29313	1201	0.781	-1.008
29292	29340	1201	0.7121	-2.0
29313	29340	1201	0.7772	-0.992
23779	23813	1202	0.8457	-810.387
23813	23851	1202	0.736	-0.963
23216	23233	1203	0.8761	-0.988
23233	23265	1203	0.8801	-0.992
23216	23265	1203	0.8536	-1.98
38699	38714	1204	0.8588	-1.995
38714	38787	1204	0.7208	-16.038
28823	38714	1204	0.7178	15.04
28836	38714	1204	0.741	16.02
28823	28836	1204	0.9016	-0.98
28823	38699	1204	0.7712	17.035
28836	38699	1204	0.7269	18.015
38699	38787	1204	0.7364	-18.033
19310	19336	1205	0.9533	-1.0
3628	19310	1205	0.7229	0.002
15903	15918	1206	0.9564	-1.008
15903	15955	1206	0.8985	-2.016
15918	15955	1206	0.8867	-1.008
8889	8921	1207	0.9062	-1.996
13113	13131	1208	0.8989	-1.002
28305	28324	1209	0.8474	-1.004
3914	3939	1210	0.976	-1.002
15455	15483	1211	0.9611	-1.002
17809	17840	1212	0.8077	-0.978
33451	33460	1213	0.9223	-0.999
33451	33476	1213	0.8917	-1.998
33460	33476	1213	0.8539	-0.999
11321	11355	1214	0.9271	-1.002
11801	11816	1215	0.9072	-1.005
28528	30489	1216	0.7183	813.47
30489	30519	1216	0.9798	-1.002
28528	30519	1216	0.7383	812.468
17952	18035	1217	0.9461	-1.998
17989	18035	1217	0.9593	-0.999
17952	17989	1217	0.9801	-0.999
25543	26206	1219	0.7279	-27.981
25862	26206	1219	0.7756	-15.984
16178	25543	1219	0.7323	-382.227
25522	25543	1219	0.9188	-0.999
25543	25579	1219	0.9312	-0.993
25543	25617	1219	0.9046	-1.989
25543	25862	1219	0.7271	-11.997
16146	16178	1219	0.9325	-0.996
16178	16204	1219	0.9345	-0.993
16146	16204	1219	0.8772	-1.989
16146	25522	1219	0.7646	-382.224
16204	25579	1219	0.7475	-382.227
25522	25579	1219	0.8529	-1.992
25579	25617	1219	0.9551	-0.996
25579	25862	1219	0.7038	-11.004
25522	25617	1219	0.7602	-2.988
14973	14992	1220	0.8673	-1.036
14973	15012	1220	0.8939	-2.0
14992	15012	1220	0.83	-0.964
14962	14992	1220	0.7933	-1.956
7003	7039	1221	0.7895	-0.942
37036	37167	1222	0.9013	-16.977
37037	37167	1222	0.8316	-16.977
37150	37167	1222	0.8945	-1.992
37161	37167	1222	0.9069	-0.984
37167	37168	1222	0.8282	-0.024
37167	37269	1222	0.8669	-15.024
37167	37270	1222	0.8667	-15.024
37167	37276	1222	0.9024	-16.029
37167	37322	1222	0.8697	-19.986
37023	37036	1222	0.8261	-1.014
37023	37037	1222	0.8213	-1.014
37023	37151	1222	0.8255	-16.011
37023	37160	1222	0.8613	-16.995
37023	37168	1222	0.7827	-18.015
37023	37269	1222	0.7877	-33.015
37023	37270	1222	0.8458	-33.015
37036	37270	1222	0.9074	-32.001
37037	37270	1222	0.8619	-32.001
37150	37270	1222	0.8876	-17.016
37160	37270	1222	0.8943	-16.02
37161	37270	1222	0.899	-16.008
37269	37270	1222	0.9015	0.0
37270	37276	1222	0.8646	-1.005
37270	37322	1222	0.8521	-4.962
37036	37269	1222	0.8932	-32.001
37150	37269	1222	0.9278	-17.016
37160	37269	1222	0.8528	-16.02
37161	37269	1222	0.9269	-16.008
37269	37276	1222	0.9077	-1.005
37269	37322	1222	0.8228	-4.962
37036	37160	1222	0.878	-15.981
37037	37160	1222	0.8954	-15.981
37151	37160	1222	0.8845	-0.984
37160	37161	1222	0.8637	-0.012
37160	37168	1222	0.8575	-1.02
37160	37257	1222	0.8482	-15.024
37160	37322	1222	0.8672	-20.982
37037	37151	1222	0.8824	-14.997
37151	37168	1222	0.8222	-2.004
37151	37257	1222	0.853	-16.008
37151	37322	1222	0.835	-21.966
37036	37150	1222	0.889	-14.985
37150	37161	1222	0.9417	-1.008
37150	37276	1222	0.9335	-18.021
37150	37322	1222	0.8124	-21.978
37036	37322	1222	0.8687	-36.963
37037	37322	1222	0.8681	-36.963
37161	37322	1222	0.8586	-20.97
37168	37322	1222	0.8327	-19.962
37037	37168	1222	0.8453	-17.001
37161	37168	1222	0.8034	-1.008
37168	37257	1222	0.7827	-14.004
37037	37257	1222	0.8219	-31.005
37036	37161	1222	0.9399	-15.993
37037	37161	1222	0.8322	-15.993
37161	37276	1222	0.9464	-17.013
37036	37037	1222	0.8599	0.0
37036	37276	1222	0.8975	-33.006
30852	30885	1223	0.8303	-2.019
30863	30885	1223	0.9092	-1.011
30864	30885	1223	0.9008	-1.017
30852	30864	1223	0.8148	-1.002
30863	30864	1223	0.8855	0.006
30852	30863	1223	0.8812	-1.008
33914	33929	1224	0.8203	-1.005
33915	33929	1224	0.8796	-0.99
33929	33936	1224	0.9266	-0.996
33914	33936	1224	0.8299	-2.001
33915	33936	1224	0.7481	-1.986
27920	27946	1225	0.7009	-875.43
25352	25389	1226	0.9112	-0.999
13476	13516	1227	0.9236	-1.006
29260	29282	1229	0.9595	-1.02
26717	26753	1229	0.9716	-1.008
26753	29260	1229	0.7501	-128.076
26753	39568	1229	0.7663	0.017
26717	39568	1229	0.7551	-0.991
30440	30452	1230	0.9344	-0.993
418	422	1231	0.9306	-1.0
418	2277	1231	0.7352	-0.001
418	2284	1231	0.7324	-1.005
422	2284	1231	0.728	-0.005
2277	2284	1231	0.942	-1.004
422	2277	1231	0.711	0.999
17207	17230	1232	0.7685	-722.164
13307	13337	1233	0.9449	-2.0
13331	13337	1233	0.9455	-1.0
13337	13362	1233	0.9057	-1.0
13337	29013	1233	0.7149	0.996
13337	29028	1233	0.7153	0.0
13307	13362	1233	0.8867	-3.0
13331	13362	1233	0.8857	-2.0
13362	29028	1233	0.7044	1.0
13307	13331	1233	0.9494	-1.0
13331	29013	1233	0.7158	-0.004
13331	29028	1233	0.7111	-1.0
29013	29014	1233	0.799	0.021
29014	29028	1233	0.7822	-1.017
20828	20860	1233	0.9257	-1.005
