identifier	precursor_charge	precursor_mz	retention_time	cluster	filename	scan
mzspec:USI000000:EK_Q_10_1:scan:5420	2	450.774169921875	38.362126	407	EK_Q_10_1.mzML	5420
mzspec:USI000000:EK_Q_10_1:scan:5423	2	435.774688720703	38.380416	309	EK_Q_10_1.mzML	5423
mzspec:USI000000:EK_Q_10_1:scan:5424	2	825.932739257813	38.389258	2974	EK_Q_10_1.mzML	5424
mzspec:USI000000:EK_Q_10_1:scan:5428	2	724.836364746094	38.412735	2539	EK_Q_10_1.mzML	5428
mzspec:USI000000:EK_Q_10_1:scan:5430	2	770.380310058594	38.426137	2742	EK_Q_10_1.mzML	5430
mzspec:USI000000:EK_Q_10_1:scan:5450	2	559.809448242188	38.560652	1292	EK_Q_10_1.mzML	5450
mzspec:USI000000:EK_Q_10_1:scan:5451	2	368.692260742188	38.56946	71	EK_Q_10_1.mzML	5451
mzspec:USI000000:EK_Q_10_1:scan:5452	2	518.788330078125	38.571239	947	EK_Q_10_1.mzML	5452
mzspec:USI000000:EK_Q_10_1:scan:5457	2	381.747497558594	38.607175	103	EK_Q_10_1.mzML	5457
mzspec:USI000000:EK_Q_10_1:scan:5461	2	531.832824707031	38.634943	1067	EK_Q_10_1.mzML	5461
mzspec:USI000000:EK_Q_10_1:scan:5464	2	709.86865234375	38.658725	2446	EK_Q_10_1.mzML	5464
mzspec:USI000000:EK_Q_10_1:scan:5473	3	666.662	38.726758	4549	EK_Q_10_1.mzML	5473
mzspec:USI000000:EK_Q_10_1:scan:5477	2	487.284484863281	38.75131	686	EK_Q_10_1.mzML	5477
mzspec:USI000000:EK_Q_10_1:scan:5478	2	807.446594238281	38.760154	2902	EK_Q_10_1.mzML	5478
mzspec:USI000000:EK_Q_10_1:scan:5479	3	864.431762695313	38.768996	4817	EK_Q_10_1.mzML	5479
mzspec:USI000000:EK_Q_10_1:scan:5484	2	550.323364257813	38.803985	1210	EK_Q_10_1.mzML	5484
mzspec:USI000000:EK_Q_10_1:scan:5486	2	568.323181152344	38.81955	1372	EK_Q_10_1.mzML	5486
mzspec:USI000000:EK_Q_10_1:scan:5500	2	477.745941162109	38.906594	603	EK_Q_10_1.mzML	5500
mzspec:USI000000:EK_Q_10_1:scan:5501	2	658.834411621094	38.912583	2106	EK_Q_10_1.mzML	5501
mzspec:USI000000:EK_Q_10_1:scan:5503	2	614.30419921875	38.928044	1775	EK_Q_10_1.mzML	5503
mzspec:USI000000:EK_Q_10_1:scan:5507	2	587.310607910156	38.942994	1563	EK_Q_10_1.mzML	5507
mzspec:USI000000:EK_Q_10_1:scan:5510	2	734.869750976563	38.958054	2581	EK_Q_10_1.mzML	5510
mzspec:USI000000:EK_Q_10_1:scan:5516	2	442.238189697266	38.998567	354	EK_Q_10_1.mzML	5516
mzspec:USI000000:EK_Q_10_1:scan:5518	2	712.918762207031	39.005263	2471	EK_Q_10_1.mzML	5518
mzspec:USI000000:EK_Q_10_1:scan:5523	2	512.258850097656	39.04019	902	EK_Q_10_1.mzML	5523
mzspec:USI000000:EK_Q_10_1:scan:5552	2	536.775085449219	39.187129	1105	EK_Q_10_1.mzML	5552
mzspec:USI000000:EK_Q_10_1:scan:5554	2	466.284057617188	39.196144	513	EK_Q_10_1.mzML	5554
mzspec:USI000000:EK_Q_10_1:scan:5556	2	499.272033691406	39.21015	774	EK_Q_10_1.mzML	5556
mzspec:USI000000:EK_Q_10_1:scan:5563	2	665.88330078125	39.254002	2148	EK_Q_10_1.mzML	5563
mzspec:USI000000:EK_Q_10_1:scan:5565	2	707.390197753906	39.267234	2427	EK_Q_10_1.mzML	5565
mzspec:USI000000:EK_Q_10_1:scan:5566	3	377.903961181641	39.276044	3567	EK_Q_10_1.mzML	5566
mzspec:USI000000:EK_Q_10_1:scan:5573	2	638.856872558594	39.309784	1974	EK_Q_10_1.mzML	5573
mzspec:USI000000:EK_Q_10_1:scan:5583	2	518.788269042969	39.375503	946	EK_Q_10_1.mzML	5583
mzspec:USI000000:EK_Q_10_1:scan:5588	2	579.830932617188	39.392644	1495	EK_Q_10_1.mzML	5588
mzspec:USI000000:EK_Q_10_1:scan:5590	2	433.730560302734	39.401524	299	EK_Q_10_1.mzML	5590
mzspec:USI000000:EK_Q_10_1:scan:5598	2	364.692016601563	39.44769	62	EK_Q_10_1.mzML	5598
mzspec:USI000000:EK_Q_10_1:scan:5605	3	414.250885009766	39.492684	3676	EK_Q_10_1.mzML	5605
mzspec:USI000000:EK_Q_10_1:scan:5606	2	624.325012207031	39.497119	1847	EK_Q_10_1.mzML	5606
mzspec:USI000000:EK_Q_10_1:scan:5618	2	620.873168945313	39.572422	1820	EK_Q_10_1.mzML	5618
mzspec:USI000000:EK_Q_10_1:scan:5619	2	663.888000488281	39.576799	2136	EK_Q_10_1.mzML	5619
mzspec:USI000000:EK_Q_10_1:scan:5621	2	380.242736816406	39.589603	101	EK_Q_10_1.mzML	5621
mzspec:USI000000:EK_Q_10_1:scan:5626	2	717.884887695313	39.613861	2499	EK_Q_10_1.mzML	5626
mzspec:USI000000:EK_Q_10_1:scan:5628	2	596.785400390625	39.625982	1650	EK_Q_10_1.mzML	5628
mzspec:USI000000:EK_Q_10_1:scan:5635	2	454.784820556641	39.684547	451	EK_Q_10_1.mzML	5635
mzspec:USI000000:EK_Q_10_1:scan:5637	2	388.246398925781	39.695411	119	EK_Q_10_1.mzML	5637
mzspec:USI000000:EK_Q_10_1:scan:5640	2	434.28662109375	39.707303	302	EK_Q_10_1.mzML	5640
mzspec:USI000000:EK_Q_10_1:scan:5642	2	651.812683105469	39.720963	2062	EK_Q_10_1.mzML	5642
mzspec:USI000000:EK_Q_10_1:scan:5643	2	418.236480712891	39.729774	228	EK_Q_10_1.mzML	5643
mzspec:USI000000:EK_Q_10_1:scan:5648	2	940.485168457031	39.767916	3268	EK_Q_10_1.mzML	5648
mzspec:USI000000:EK_Q_10_1:scan:5649	2	523.798828125	39.770011	982	EK_Q_10_1.mzML	5649
mzspec:USI000000:EK_Q_10_1:scan:5650	2	592.291687011719	39.772514	1607	EK_Q_10_1.mzML	5650
mzspec:USI000000:EK_Q_10_1:scan:5653	2	633.842529296875	39.782232	1938	EK_Q_10_1.mzML	5653
mzspec:USI000000:EK_Q_10_1:scan:5667	2	437.252380371094	39.871374	324	EK_Q_10_1.mzML	5667
mzspec:USI000000:EK_Q_10_1:scan:5670	2	748.927856445313	39.888143	2661	EK_Q_10_1.mzML	5670
mzspec:USI000000:EK_Q_10_1:scan:5673	2	900.4737	39.910703	3198	EK_Q_10_1.mzML	5673
mzspec:USI000000:EK_Q_10_1:scan:5677	2	442.237182617188	39.946039	356	EK_Q_10_1.mzML	5677
mzspec:USI000000:EK_Q_10_1:scan:5683	2	616.849304199219	39.983253	1801	EK_Q_10_1.mzML	5683
mzspec:USI000000:EK_Q_10_1:scan:5684	2	735.405822753906	39.991093	2586	EK_Q_10_1.mzML	5684
mzspec:USI000000:EK_Q_10_1:scan:5688	2	540.296691894531	40.011831	1132	EK_Q_10_1.mzML	5688
mzspec:USI000000:EK_Q_10_1:scan:5696	2	668.373291015625	40.061553	2162	EK_Q_10_1.mzML	5696
mzspec:USI000000:EK_Q_10_1:scan:5704	3	445.91796875	40.106854	3806	EK_Q_10_1.mzML	5704
mzspec:USI000000:EK_Q_10_1:scan:5705	2	451.282012939453	40.108226	412	EK_Q_10_1.mzML	5705
mzspec:USI000000:EK_Q_10_1:scan:5706	4	486.756530761719	40.110376	4963	EK_Q_10_1.mzML	5706
mzspec:USI000000:EK_Q_10_1:scan:5707	3	440.895751953125	40.112674	3800	EK_Q_10_1.mzML	5707
mzspec:USI000000:EK_Q_10_1:scan:5710	3	525.954956054688	40.130947	4111	EK_Q_10_1.mzML	5710
mzspec:USI000000:EK_Q_10_1:scan:5715	3	470.245758056641	40.158206	3894	EK_Q_10_1.mzML	5715
mzspec:USI000000:EK_Q_10_1:scan:5716	3	376.2177734375	40.163189	3564	EK_Q_10_1.mzML	5716
mzspec:USI000000:EK_Q_10_1:scan:5718	2	453.737518310547	40.178441	425	EK_Q_10_1.mzML	5718
mzspec:USI000000:EK_Q_10_1:scan:5723	2	661.343200683594	40.219647	2125	EK_Q_10_1.mzML	5723
mzspec:USI000000:EK_Q_10_1:scan:5726	2	475.290618896484	40.234464	577	EK_Q_10_1.mzML	5726
mzspec:USI000000:EK_Q_10_1:scan:5727	2	704.865295410156	40.243312	2406	EK_Q_10_1.mzML	5727
mzspec:USI000000:EK_Q_10_1:scan:5730	3	414.248016357422	40.263041	3676	EK_Q_10_1.mzML	5730
mzspec:USI000000:EK_Q_10_1:scan:5743	2	516.808227539063	40.34021	938	EK_Q_10_1.mzML	5743
mzspec:USI000000:EK_Q_10_1:scan:5760	2	524.753601074219	40.455531	987	EK_Q_10_1.mzML	5760
mzspec:USI000000:EK_Q_10_1:scan:5764	2	424.248504638672	40.473631	253	EK_Q_10_1.mzML	5764
mzspec:USI000000:EK_Q_10_1:scan:5767	3	556.314025878906	40.500027	4212	EK_Q_10_1.mzML	5767
mzspec:USI000000:EK_Q_10_1:scan:5769	2	592.291870117188	40.504444	1607	EK_Q_10_1.mzML	5769
mzspec:USI000000:EK_Q_10_1:scan:5771	3	660.6834	40.515319	4532	EK_Q_10_1.mzML	5771
mzspec:USI000000:EK_Q_10_1:scan:5776	2	420.733612060547	40.553471	232	EK_Q_10_1.mzML	5776
mzspec:USI000000:EK_Q_10_1:scan:5780	2	437.251220703125	40.57599	324	EK_Q_10_1.mzML	5780
mzspec:USI000000:EK_Q_10_1:scan:5783	2	746.873718261719	40.58941	2650	EK_Q_10_1.mzML	5783
mzspec:USI000000:EK_Q_10_1:scan:5785	3	528.291320800781	40.59765	4127	EK_Q_10_1.mzML	5785
mzspec:USI000000:EK_Q_10_1:scan:5787	3	381.568817138672	40.612869	3575	EK_Q_10_1.mzML	5787
mzspec:USI000000:EK_Q_10_1:scan:5795	2	474.779479980469	40.660836	571	EK_Q_10_1.mzML	5795
mzspec:USI000000:EK_Q_10_1:scan:5797	2	759.392456054688	40.674654	2708	EK_Q_10_1.mzML	5797
mzspec:USI000000:EK_Q_10_1:scan:5798	2	648.332092285156	40.681273	2039	EK_Q_10_1.mzML	5798
mzspec:USI000000:EK_Q_10_1:scan:5800	2	637.81494140625	40.698954	1964	EK_Q_10_1.mzML	5800
mzspec:USI000000:EK_Q_10_1:scan:5807	2	633.858337402344	40.72525	1939	EK_Q_10_1.mzML	5807
mzspec:USI000000:EK_Q_10_1:scan:5811	2	725.400390625	40.759609	2542	EK_Q_10_1.mzML	5811
mzspec:USI000000:EK_Q_10_1:scan:5821	2	533.772155761719	40.809404	1085	EK_Q_10_1.mzML	5821
mzspec:USI000000:EK_Q_10_1:scan:5825	2	470.795684814453	40.825982	540	EK_Q_10_1.mzML	5825
mzspec:USI000000:EK_Q_10_1:scan:5836	2	435.25341796875	40.903084	305	EK_Q_10_1.mzML	5836
mzspec:USI000000:EK_Q_10_1:scan:5838	2	486.753967285156	40.910098	676	EK_Q_10_1.mzML	5838
mzspec:USI000000:EK_Q_10_1:scan:5847	2	482.249084472656	40.955167	642	EK_Q_10_1.mzML	5847
mzspec:USI000000:EK_Q_10_1:scan:5860	2	587.84521484375	41.042363	1577	EK_Q_10_1.mzML	5860
mzspec:USI000000:EK_Q_10_1:scan:5862	2	916.9497	41.055073	3219	EK_Q_10_1.mzML	5862
mzspec:USI000000:EK_Q_10_1:scan:5864	2	816.919250488281	41.072742	2943	EK_Q_10_1.mzML	5864
mzspec:USI000000:EK_Q_10_1:scan:5865	2	939.892761230469	41.081603	3265	EK_Q_10_1.mzML	5865
mzspec:USI000000:EK_Q_10_1:scan:5879	2	631.320434570313	41.17523	1914	EK_Q_10_1.mzML	5879
mzspec:USI000000:EK_Q_10_1:scan:5882	2	786.388549804688	41.185601	2811	EK_Q_10_1.mzML	5882
mzspec:USI000000:EK_Q_10_1:scan:5890	3	660.6835	41.233359	4532	EK_Q_10_1.mzML	5890
mzspec:USI000000:EK_Q_10_1:scan:5894	2	675.833374023438	41.251797	2201	EK_Q_10_1.mzML	5894
mzspec:USI000000:EK_Q_10_1:scan:5902	2	534.789367675781	41.308228	1095	EK_Q_10_1.mzML	5902
mzspec:USI000000:EK_Q_10_1:scan:5904	2	528.316955566406	41.316247	1015	EK_Q_10_1.mzML	5904
mzspec:USI000000:EK_Q_10_1:scan:5907	2	592.291931152344	41.338718	1607	EK_Q_10_1.mzML	5907
mzspec:USI000000:EK_Q_10_1:scan:5914	2	748.386352539063	41.382095	2657	EK_Q_10_1.mzML	5914
mzspec:USI000000:EK_Q_10_1:scan:5918	2	764.419494628906	41.406624	2728	EK_Q_10_1.mzML	5918
mzspec:USI000000:EK_Q_10_1:scan:5926	3	583.656433105469	41.454922	4294	EK_Q_10_1.mzML	5926
mzspec:USI000000:EK_Q_10_1:scan:5928	2	743.8759765625	41.472607	2631	EK_Q_10_1.mzML	5928
mzspec:USI000000:EK_Q_10_1:scan:5934	2	470.795837402344	41.512649	540	EK_Q_10_1.mzML	5934
mzspec:USI000000:EK_Q_10_1:scan:5937	2	483.821166992188	41.530372	655	EK_Q_10_1.mzML	5937
mzspec:USI000000:EK_Q_10_1:scan:5945	2	379.750671386719	41.581814	99	EK_Q_10_1.mzML	5945
mzspec:USI000000:EK_Q_10_1:scan:5949	2	493.297027587891	41.60478	726	EK_Q_10_1.mzML	5949
mzspec:USI000000:EK_Q_10_1:scan:5951	2	775.361450195313	41.622126	2766	EK_Q_10_1.mzML	5951
mzspec:USI000000:EK_Q_10_1:scan:5954	2	586.813110351563	41.64681	1556	EK_Q_10_1.mzML	5954
mzspec:USI000000:EK_Q_10_1:scan:5956	2	692.341247558594	41.652206	2316	EK_Q_10_1.mzML	5956
mzspec:USI000000:EK_Q_10_1:scan:5958	2	551.329711914063	41.662764	1224	EK_Q_10_1.mzML	5958
mzspec:USI000000:EK_Q_10_1:scan:5959	2	490.749877929688	41.669172	703	EK_Q_10_1.mzML	5959
mzspec:USI000000:EK_Q_10_1:scan:5961	3	424.927917480469	41.679378	3712	EK_Q_10_1.mzML	5961
mzspec:USI000000:EK_Q_10_1:scan:5968	2	628.852783203125	41.721053	1888	EK_Q_10_1.mzML	5968
mzspec:USI000000:EK_Q_10_1:scan:5971	2	495.749725341797	41.737558	748	EK_Q_10_1.mzML	5971
mzspec:USI000000:EK_Q_10_1:scan:5975	2	553.817749023438	41.772908	1237	EK_Q_10_1.mzML	5975
mzspec:USI000000:EK_Q_10_1:scan:5979	2	483.276031494141	41.797541	650	EK_Q_10_1.mzML	5979
mzspec:USI000000:EK_Q_10_1:scan:5980	3	477.90576171875	41.80246	3929	EK_Q_10_1.mzML	5980
mzspec:USI000000:EK_Q_10_1:scan:5981	2	778.373413085938	41.811304	2774	EK_Q_10_1.mzML	5981
mzspec:USI000000:EK_Q_10_1:scan:5984	2	818.886779785156	41.837799	2952	EK_Q_10_1.mzML	5984
mzspec:USI000000:EK_Q_10_1:scan:5991	3	604.626892089844	41.878129	4365	EK_Q_10_1.mzML	5991
mzspec:USI000000:EK_Q_10_1:scan:5992	2	682.833984375	41.883033	2245	EK_Q_10_1.mzML	5992
mzspec:USI000000:EK_Q_10_1:scan:5994	2	679.867370605469	41.895539	2225	EK_Q_10_1.mzML	5994
mzspec:USI000000:EK_Q_10_1:scan:5995	3	671.020385742188	41.901022	4559	EK_Q_10_1.mzML	5995
mzspec:USI000000:EK_Q_10_1:scan:6002	3	460.629302978516	41.935072	3857	EK_Q_10_1.mzML	6002
mzspec:USI000000:EK_Q_10_1:scan:6003	2	421.747222900391	41.940835	241	EK_Q_10_1.mzML	6003
mzspec:USI000000:EK_Q_10_1:scan:6004	2	675.833801269531	41.949664	2201	EK_Q_10_1.mzML	6004
mzspec:USI000000:EK_Q_10_1:scan:6005	2	721.900329589844	41.958508	2516	EK_Q_10_1.mzML	6005
mzspec:USI000000:EK_Q_10_1:scan:6008	2	625.861572265625	41.981202	1858	EK_Q_10_1.mzML	6008
mzspec:USI000000:EK_Q_10_1:scan:6014	2	787.4268	42.006525	2820	EK_Q_10_1.mzML	6014
mzspec:USI000000:EK_Q_10_1:scan:6015	2	587.814880371094	42.009848	1574	EK_Q_10_1.mzML	6015
mzspec:USI000000:EK_Q_10_1:scan:6016	2	752.886657714844	42.016925	2678	EK_Q_10_1.mzML	6016
mzspec:USI000000:EK_Q_10_1:scan:6018	2	363.765411376953	42.027423	60	EK_Q_10_1.mzML	6018
mzspec:USI000000:EK_Q_10_1:scan:6020	3	430.615020751953	42.040927	3754	EK_Q_10_1.mzML	6020
mzspec:USI000000:EK_Q_10_1:scan:6040	2	450.227172851563	42.165131	395	EK_Q_10_1.mzML	6040
mzspec:USI000000:EK_Q_10_1:scan:6041	2	639.858337402344	42.17396	1987	EK_Q_10_1.mzML	6041
mzspec:USI000000:EK_Q_10_1:scan:6042	2	505.258636474609	42.182787	842	EK_Q_10_1.mzML	6042
mzspec:USI000000:EK_Q_10_1:scan:6044	2	739.887084960938	42.194389	2607	EK_Q_10_1.mzML	6044
mzspec:USI000000:EK_Q_10_1:scan:6046	3	405.220275878906	42.206096	3645	EK_Q_10_1.mzML	6046
mzspec:USI000000:EK_Q_10_1:scan:6052	2	457.308380126953	42.259748	470	EK_Q_10_1.mzML	6052
mzspec:USI000000:EK_Q_10_1:scan:6056	2	424.273956298828	42.284183	258	EK_Q_10_1.mzML	6056
mzspec:USI000000:EK_Q_10_1:scan:6064	3	492.268402099609	42.342863	3988	EK_Q_10_1.mzML	6064
mzspec:USI000000:EK_Q_10_1:scan:6066	2	692.339904785156	42.347838	2315	EK_Q_10_1.mzML	6066
mzspec:USI000000:EK_Q_10_1:scan:6068	2	480.288024902344	42.3615	622	EK_Q_10_1.mzML	6068
mzspec:USI000000:EK_Q_10_1:scan:6069	2	737.897033691406	42.366611	2599	EK_Q_10_1.mzML	6069
mzspec:USI000000:EK_Q_10_1:scan:6070	3	408.224090576172	42.372369	3658	EK_Q_10_1.mzML	6070
mzspec:USI000000:EK_Q_10_1:scan:6071	3	484.636627197266	42.379319	3953	EK_Q_10_1.mzML	6071
mzspec:USI000000:EK_Q_10_1:scan:6078	2	616.327453613281	42.421992	1798	EK_Q_10_1.mzML	6078
mzspec:USI000000:EK_Q_10_1:scan:6083	2	554.841186523438	42.459807	1243	EK_Q_10_1.mzML	6083
mzspec:USI000000:EK_Q_10_1:scan:6088	2	906.435180664063	42.491423	3206	EK_Q_10_1.mzML	6088
mzspec:USI000000:EK_Q_10_1:scan:6089	3	532.922973632813	42.493465	4149	EK_Q_10_1.mzML	6089
mzspec:USI000000:EK_Q_10_1:scan:6090	2	613.306701660156	42.496223	1766	EK_Q_10_1.mzML	6090
mzspec:USI000000:EK_Q_10_1:scan:6102	2	550.3119	42.563998	1206	EK_Q_10_1.mzML	6102
mzspec:USI000000:EK_Q_10_1:scan:6107	2	984.542419433594	42.591107	3368	EK_Q_10_1.mzML	6107
mzspec:USI000000:EK_Q_10_1:scan:6108	2	681.372680664063	42.599948	2239	EK_Q_10_1.mzML	6108
mzspec:USI000000:EK_Q_10_1:scan:6110	3	604.626342773438	42.603684	4365	EK_Q_10_1.mzML	6110
mzspec:USI000000:EK_Q_10_1:scan:6112	2	634.81884765625	42.611217	1953	EK_Q_10_1.mzML	6112
mzspec:USI000000:EK_Q_10_1:scan:6113	2	697.413330078125	42.616723	2355	EK_Q_10_1.mzML	6113
mzspec:USI000000:EK_Q_10_1:scan:6121	2	421.748016357422	42.669209	241	EK_Q_10_1.mzML	6121
mzspec:USI000000:EK_Q_10_1:scan:6125	3	365.230346679688	42.697492	3547	EK_Q_10_1.mzML	6125
mzspec:USI000000:EK_Q_10_1:scan:6133	2	474.773864746094	42.754821	570	EK_Q_10_1.mzML	6133
mzspec:USI000000:EK_Q_10_1:scan:6136	2	677.363586425781	42.779971	2212	EK_Q_10_1.mzML	6136
mzspec:USI000000:EK_Q_10_1:scan:6145	2	797.369018554688	42.832844	2869	EK_Q_10_1.mzML	6145
mzspec:USI000000:EK_Q_10_1:scan:6146	2	521.288513183594	42.836561	965	EK_Q_10_1.mzML	6146
mzspec:USI000000:EK_Q_10_1:scan:6147	2	524.794616699219	42.841719	990	EK_Q_10_1.mzML	6147
mzspec:USI000000:EK_Q_10_1:scan:6148	2	441.793121337891	42.85053	353	EK_Q_10_1.mzML	6148
mzspec:USI000000:EK_Q_10_1:scan:6155	2	582.3251953125	42.901128	1525	EK_Q_10_1.mzML	6155
mzspec:USI000000:EK_Q_10_1:scan:6168	2	961.022	42.993318	3328	EK_Q_10_1.mzML	6168
mzspec:USI000000:EK_Q_10_1:scan:6174	3	637.669677734375	43.043141	4471	EK_Q_10_1.mzML	6174
mzspec:USI000000:EK_Q_10_1:scan:6177	2	614.831848144531	43.052688	1784	EK_Q_10_1.mzML	6177
mzspec:USI000000:EK_Q_10_1:scan:6179	2	449.292510986328	43.070334	387	EK_Q_10_1.mzML	6179
mzspec:USI000000:EK_Q_10_1:scan:6183	3	410.204711914063	43.105657	3666	EK_Q_10_1.mzML	6183
mzspec:USI000000:EK_Q_10_1:scan:6189	2	512.261474609375	43.143372	904	EK_Q_10_1.mzML	6189
mzspec:USI000000:EK_Q_10_1:scan:6193	2	558.810913085938	43.175914	1283	EK_Q_10_1.mzML	6193
mzspec:USI000000:EK_Q_10_1:scan:6198	2	906.437377929688	43.208987	3206	EK_Q_10_1.mzML	6198
mzspec:USI000000:EK_Q_10_1:scan:6205	2	894.500183105469	43.264478	3181	EK_Q_10_1.mzML	6205
mzspec:USI000000:EK_Q_10_1:scan:6206	2	676.333923339844	43.273303	2205	EK_Q_10_1.mzML	6206
mzspec:USI000000:EK_Q_10_1:scan:6210	2	515.301818847656	43.297153	930	EK_Q_10_1.mzML	6210
mzspec:USI000000:EK_Q_10_1:scan:6224	2	578.337951660156	43.384249	1477	EK_Q_10_1.mzML	6224
mzspec:USI000000:EK_Q_10_1:scan:6229	2	755.902526855469	43.427241	2699	EK_Q_10_1.mzML	6229
mzspec:USI000000:EK_Q_10_1:scan:6232	2	522.311157226563	43.439799	972	EK_Q_10_1.mzML	6232
mzspec:USI000000:EK_Q_10_1:scan:6233	3	482.929290771484	43.443045	3946	EK_Q_10_1.mzML	6233
mzspec:USI000000:EK_Q_10_1:scan:6234	2	524.2967	43.447177	984	EK_Q_10_1.mzML	6234
mzspec:USI000000:EK_Q_10_1:scan:6245	3	705.352600097656	43.523972	4602	EK_Q_10_1.mzML	6245
mzspec:USI000000:EK_Q_10_1:scan:6246	2	854.3913	43.530206	3071	EK_Q_10_1.mzML	6246
mzspec:USI000000:EK_Q_10_1:scan:6258	2	606.36328125	43.617873	1729	EK_Q_10_1.mzML	6258
mzspec:USI000000:EK_Q_10_1:scan:6265	2	775.3525390625	43.667148	2765	EK_Q_10_1.mzML	6265
mzspec:USI000000:EK_Q_10_1:scan:6267	2	608.800415039063	43.6848	1746	EK_Q_10_1.mzML	6267
mzspec:USI000000:EK_Q_10_1:scan:6276	2	616.328796386719	43.743527	1798	EK_Q_10_1.mzML	6276
mzspec:USI000000:EK_Q_10_1:scan:6278	3	475.278686523438	43.748714	3921	EK_Q_10_1.mzML	6278
mzspec:USI000000:EK_Q_10_1:scan:6282	3	583.68115234375	43.772239	4296	EK_Q_10_1.mzML	6282
mzspec:USI000000:EK_Q_10_1:scan:6284	2	454.241424560547	43.78865	430	EK_Q_10_1.mzML	6284
mzspec:USI000000:EK_Q_10_1:scan:6287	2	517.307189941406	43.804427	940	EK_Q_10_1.mzML	6287
mzspec:USI000000:EK_Q_10_1:scan:6289	2	644.332092285156	43.820133	2014	EK_Q_10_1.mzML	6289
mzspec:USI000000:EK_Q_10_1:scan:6290	2	402.260375976563	43.828944	158	EK_Q_10_1.mzML	6290
mzspec:USI000000:EK_Q_10_1:scan:6293	2	459.241668701172	43.85544	483	EK_Q_10_1.mzML	6293
mzspec:USI000000:EK_Q_10_1:scan:6299	2	536.328308105469	43.888869	1104	EK_Q_10_1.mzML	6299
mzspec:USI000000:EK_Q_10_1:scan:6300	3	486.928405761719	43.891421	3961	EK_Q_10_1.mzML	6300
mzspec:USI000000:EK_Q_10_1:scan:6308	2	906.940002441406	43.937704	3209	EK_Q_10_1.mzML	6308
mzspec:USI000000:EK_Q_10_1:scan:6309	3	390.538238525391	43.939163	3592	EK_Q_10_1.mzML	6309
mzspec:USI000000:EK_Q_10_1:scan:6311	2	463.789764404297	43.946271	494	EK_Q_10_1.mzML	6311
mzspec:USI000000:EK_Q_10_1:scan:6312	2	607.3187	43.950663	1732	EK_Q_10_1.mzML	6312
mzspec:USI000000:EK_Q_10_1:scan:6316	3	542.962158203125	43.977615	4180	EK_Q_10_1.mzML	6316
mzspec:USI000000:EK_Q_10_1:scan:6320	2	585.304870605469	43.997494	1540	EK_Q_10_1.mzML	6320
mzspec:USI000000:EK_Q_10_1:scan:6331	2	493.787689208984	44.078319	732	EK_Q_10_1.mzML	6331
mzspec:USI000000:EK_Q_10_1:scan:6342	2	547.280212402344	44.153409	1185	EK_Q_10_1.mzML	6342
mzspec:USI000000:EK_Q_10_1:scan:6357	2	481.279571533203	44.264763	630	EK_Q_10_1.mzML	6357
mzspec:USI000000:EK_Q_10_1:scan:6364	2	485.735748291016	44.314163	668	EK_Q_10_1.mzML	6364
mzspec:USI000000:EK_Q_10_1:scan:6367	2	672.328491210938	44.324353	2179	EK_Q_10_1.mzML	6367
mzspec:USI000000:EK_Q_10_1:scan:6368	2	677.325866699219	44.329809	2210	EK_Q_10_1.mzML	6368
mzspec:USI000000:EK_Q_10_1:scan:6369	3	453.567535400391	44.334871	3833	EK_Q_10_1.mzML	6369
mzspec:USI000000:EK_Q_10_1:scan:6371	3	397.555725097656	44.348196	3610	EK_Q_10_1.mzML	6371
mzspec:USI000000:EK_Q_10_1:scan:6372	2	408.273162841797	44.357007	179	EK_Q_10_1.mzML	6372
mzspec:USI000000:EK_Q_10_1:scan:6377	2	574.818176269531	44.376844	1429	EK_Q_10_1.mzML	6377
mzspec:USI000000:EK_Q_10_1:scan:6378	2	762.443054199219	44.385063	2721	EK_Q_10_1.mzML	6378
mzspec:USI000000:EK_Q_10_1:scan:6380	2	899.417	44.401221	3193	EK_Q_10_1.mzML	6380
mzspec:USI000000:EK_Q_10_1:scan:6386	3	433.610534667969	44.440292	3774	EK_Q_10_1.mzML	6386
mzspec:USI000000:EK_Q_10_1:scan:6391	2	694.880310058594	44.462921	2339	EK_Q_10_1.mzML	6391
mzspec:USI000000:EK_Q_10_1:scan:6397	2	649.912353515625	44.505786	2055	EK_Q_10_1.mzML	6397
mzspec:USI000000:EK_Q_10_1:scan:6398	2	662.897094726563	44.510942	2128	EK_Q_10_1.mzML	6398
mzspec:USI000000:EK_Q_10_1:scan:6399	3	771.382019042969	44.51919	4704	EK_Q_10_1.mzML	6399
mzspec:USI000000:EK_Q_10_1:scan:6405	3	472.946075439453	44.563422	3910	EK_Q_10_1.mzML	6405
mzspec:USI000000:EK_Q_10_1:scan:6410	2	494.266967773438	44.584184	738	EK_Q_10_1.mzML	6410
mzspec:USI000000:EK_Q_10_1:scan:6411	2	543.322265625	44.589905	1169	EK_Q_10_1.mzML	6411
mzspec:USI000000:EK_Q_10_1:scan:6419	2	573.824584960938	44.63977	1423	EK_Q_10_1.mzML	6419
mzspec:USI000000:EK_Q_10_1:scan:6425	2	906.435913085938	44.67142	3206	EK_Q_10_1.mzML	6425
mzspec:USI000000:EK_Q_10_1:scan:6433	2	720.39990234375	44.717803	2509	EK_Q_10_1.mzML	6433
mzspec:USI000000:EK_Q_10_1:scan:6434	2	649.921569824219	44.726628	2055	EK_Q_10_1.mzML	6434
